med_fecha;med_hora;med_valor;med_maximo;med_minimo
17/11/2011;8:30:00;11.494;11.494;11.494
17/11/2011;8:35:00;11.387;11.387;11.387
17/11/2011;8:40:00;11.705;11.705;11.705
17/11/2011;8:45:00;12.129;12.129;12.129
17/11/2011;8:50:00;12.036;12.036;12.036
17/11/2011;8:55:00;12.342;12.342;12.342
17/11/2011;9:00:00;12.223;12.223;12.223
17/11/2011;9:05:00;11.779;11.779;11.779
17/11/2011;9:10:00;11.573;11.573;11.573
17/11/2011;9:15:00;11.41;11.41;11.41
17/11/2011;9:20:00;11.799;11.799;11.799
17/11/2011;9:25:00;12.233;12.233;12.233
17/11/2011;9:30:00;13.156;13.156;13.156
17/11/2011;9:35:00;13.829;13.829;13.829
17/11/2011;9:40:00;13.365;13.365;13.365
17/11/2011;9:45:00;13.127;13.127;13.127
17/11/2011;9:50:00;13.121;13.121;13.121
17/11/2011;9:55:00;13.24;13.24;13.24
17/11/2011;10:00:00;13.104;13.104;13.104
17/11/2011;10:05:00;12.921;12.921;12.921
17/11/2011;10:10:00;12.704;12.704;12.704
17/11/2011;10:15:00;12.854;12.854;12.854
17/11/2011;10:20:00;12.782;12.782;12.782
17/11/2011;10:25:00;13.061;13.061;13.061
17/11/2011;10:30:00;12.963;12.963;12.963
17/11/2011;10:35:00;13.469;13.469;13.469
17/11/2011;10:40:00;13.128;13.128;13.128
17/11/2011;10:45:00;12.835;12.835;12.835
17/11/2011;10:50:00;12.695;12.695;12.695
17/11/2011;10:55:00;12.597;12.597;12.597
17/11/2011;11:00:00;12.097;12.097;12.097
17/11/2011;11:05:00;11.955;11.955;11.955
17/11/2011;11:10:00;11.784;11.784;11.784
17/11/2011;11:15:00;12.036;12.036;12.036
17/11/2011;11:20:00;11.833;11.833;11.833
17/11/2011;11:25:00;11.633;11.633;11.633
17/11/2011;11:30:00;11.659;11.659;11.659
17/11/2011;11:35:00;11.45;11.45;11.45
17/11/2011;11:40:00;11.622;11.622;11.622
17/11/2011;11:45:00;11.495;11.495;11.495
17/11/2011;11:50:00;11.314;11.314;11.314
17/11/2011;11:55:00;10.862;10.862;10.862
17/11/2011;12:00:00;10.575;10.575;10.575
17/11/2011;12:05:00;10.566;10.566;10.566
17/11/2011;12:10:00;10.826;10.826;10.826
17/11/2011;12:15:00;10.49;10.49;10.49
17/11/2011;12:20:00;10.287;10.287;10.287
17/11/2011;12:25:00;10.259;10.259;10.259
17/11/2011;12:30:00;10.276;10.276;10.276
17/11/2011;12:35:00;10.444;10.444;10.444
17/11/2011;12:40:00;10.827;10.827;10.827
17/11/2011;12:45:00;10.456;10.456;10.456
17/11/2011;12:50:00;10.699;10.699;10.699
17/11/2011;12:55:00;11.047;11.047;11.047
17/11/2011;13:00:00;10.881;10.881;10.881
17/11/2011;13:05:00;11.123;11.123;11.123
17/11/2011;13:10:00;11.43;11.43;11.43
17/11/2011;13:15:00;11.291;11.291;11.291
17/11/2011;13:20:00;11.36;11.36;11.36
17/11/2011;13:25:00;11.834;11.834;11.834
17/11/2011;13:30:00;12.089;12.089;12.089
17/11/2011;13:35:00;12.377;12.377;12.377
17/11/2011;13:40:00;12.379;12.379;12.379
17/11/2011;13:45:00;12.168;12.168;12.168
17/11/2011;13:50:00;12.295;12.295;12.295
17/11/2011;13:55:00;11.959;11.959;11.959
17/11/2011;14:00:00;11.544;11.544;11.544
17/11/2011;14:05:00;11.61;11.61;11.61
17/11/2011;14:10:00;11.227;11.227;11.227
17/11/2011;14:15:00;10.91;10.91;10.91
17/11/2011;14:20:00;10.501;10.501;10.501
17/11/2011;14:25:00;10.366;10.366;10.366
17/11/2011;14:30:00;10.188;10.188;10.188
17/11/2011;14:35:00;9.822;9.822;9.822
17/11/2011;14:40:00;9.672;9.672;9.672
17/11/2011;14:45:00;9.834;9.834;9.834
17/11/2011;14:50:00;9.73;9.73;9.73
17/11/2011;14:55:00;9.529;9.529;9.529
17/11/2011;15:00:00;9.165;9.165;9.165
17/11/2011;15:05:00;9.091;9.091;9.091
17/11/2011;15:10:00;8.995;8.995;8.995
17/11/2011;15:15:00;8.962;8.962;8.962
17/11/2011;15:20:00;8.848;8.848;8.848
17/11/2011;15:25:00;8.657;8.657;8.657
17/11/2011;15:30:00;8.378;8.378;8.378
17/11/2011;15:35:00;8.241;8.241;8.241
17/11/2011;15:40:00;8.01;8.01;8.01
17/11/2011;15:45:00;7.774;7.774;7.774
17/11/2011;15:50:00;7.574;7.574;7.574
17/11/2011;15:55:00;7.568;7.568;7.568
17/11/2011;16:00:00;7.636;7.636;7.636
17/11/2011;16:05:00;7.659;7.659;7.659
17/11/2011;16:10:00;7.548;7.548;7.548
17/11/2011;16:15:00;7.426;7.426;7.426
17/11/2011;16:20:00;7.353;7.353;7.353
17/11/2011;16:25:00;7.411;7.411;7.411
17/11/2011;16:30:00;7.498;7.498;7.498
17/11/2011;16:35:00;7.554;7.554;7.554
17/11/2011;16:40:00;7.392;7.392;7.392
17/11/2011;16:45:00;7.212;7.212;7.212
17/11/2011;16:50:00;6.838;6.838;6.838
17/11/2011;16:55:00;6.62;6.62;6.62
17/11/2011;17:00:00;6.443;6.443;6.443
17/11/2011;17:05:00;6.19;6.19;6.19
17/11/2011;17:10:00;6.042;6.042;6.042
17/11/2011;17:15:00;5.909;5.909;5.909
17/11/2011;17:20:00;5.758;5.758;5.758
17/11/2011;17:25:00;5.601;5.601;5.601
17/11/2011;17:30:00;5.506;5.506;5.506
17/11/2011;17:35:00;5.364;5.364;5.364
17/11/2011;17:40:00;5.177;5.177;5.177
17/11/2011;17:45:00;4.968;4.968;4.968
17/11/2011;17:50:00;4.76;4.76;4.76
17/11/2011;17:55:00;4.577;4.577;4.577
17/11/2011;18:00:00;4.334;4.334;4.334
17/11/2011;18:05:00;4.06;4.06;4.06
17/11/2011;18:10:00;3.739;3.739;3.739
17/11/2011;18:15:00;3.416;3.416;3.416
17/11/2011;18:20:00;3.228;3.228;3.228
17/11/2011;18:25:00;3.063;3.063;3.063
17/11/2011;18:30:00;3.03;3.03;3.03
17/11/2011;18:35:00;3.024;3.024;3.024
17/11/2011;18:40:00;2.937;2.937;2.937
17/11/2011;18:45:00;3.016;3.016;3.016
17/11/2011;18:50:00;2.964;2.964;2.964
17/11/2011;18:55:00;2.909;2.909;2.909
17/11/2011;19:00:00;3.046;3.046;3.046
17/11/2011;19:05:00;3.079;3.079;3.079
17/11/2011;19:10:00;3.086;3.086;3.086
17/11/2011;19:15:00;3.017;3.017;3.017
17/11/2011;19:20:00;3.091;3.091;3.091
17/11/2011;19:25:00;3.176;3.176;3.176
17/11/2011;19:30:00;3.236;3.236;3.236
17/11/2011;19:35:00;3.237;3.237;3.237
17/11/2011;19:40:00;3.202;3.202;3.202
17/11/2011;19:45:00;3.132;3.132;3.132
17/11/2011;19:50:00;3.188;3.188;3.188
17/11/2011;19:55:00;3.205;3.205;3.205
17/11/2011;20:00:00;3.191;3.191;3.191
17/11/2011;20:05:00;3.118;3.118;3.118
17/11/2011;20:10:00;3.094;3.094;3.094
17/11/2011;20:15:00;3.011;3.011;3.011
17/11/2011;20:20:00;2.993;2.993;2.993
17/11/2011;20:25:00;2.865;2.865;2.865
17/11/2011;20:30:00;2.886;2.886;2.886
17/11/2011;20:35:00;2.749;2.749;2.749
17/11/2011;20:40:00;2.523;2.523;2.523
17/11/2011;20:45:00;2.363;2.363;2.363
17/11/2011;20:50:00;2.261;2.261;2.261
17/11/2011;20:55:00;2.12;2.12;2.12
17/11/2011;21:00:00;2.181;2.181;2.181
17/11/2011;21:05:00;2.264;2.264;2.264
17/11/2011;21:10:00;2.285;2.285;2.285
17/11/2011;21:15:00;2.317;2.317;2.317
17/11/2011;21:20:00;2.432;2.432;2.432
17/11/2011;21:25:00;2.489;2.489;2.489
17/11/2011;21:30:00;2.525;2.525;2.525
17/11/2011;21:35:00;2.624;2.624;2.624
17/11/2011;21:40:00;2.642;2.642;2.642
17/11/2011;21:45:00;2.679;2.679;2.679
17/11/2011;21:50:00;2.583;2.583;2.583
17/11/2011;21:55:00;2.59;2.59;2.59
17/11/2011;22:00:00;2.648;2.648;2.648
17/11/2011;22:05:00;2.709;2.709;2.709
17/11/2011;22:10:00;2.584;2.584;2.584
17/11/2011;22:15:00;2.592;2.592;2.592
17/11/2011;22:20:00;2.569;2.569;2.569
17/11/2011;22:25:00;2.61;2.61;2.61
17/11/2011;22:30:00;2.671;2.671;2.671
17/11/2011;22:35:00;2.747;2.747;2.747
17/11/2011;22:40:00;2.801;2.801;2.801
17/11/2011;22:45:00;2.825;2.825;2.825
17/11/2011;22:50:00;2.853;2.853;2.853
17/11/2011;22:55:00;2.836;2.836;2.836
17/11/2011;23:00:00;2.726;2.726;2.726
17/11/2011;23:05:00;2.708;2.708;2.708
17/11/2011;23:10:00;2.76;2.76;2.76
17/11/2011;23:15:00;2.638;2.638;2.638
17/11/2011;23:20:00;2.657;2.657;2.657
17/11/2011;23:25:00;2.575;2.575;2.575
17/11/2011;23:30:00;2.605;2.605;2.605
17/11/2011;23:35:00;2.526;2.526;2.526
17/11/2011;23:40:00;2.605;2.605;2.605
17/11/2011;23:45:00;2.636;2.636;2.636
17/11/2011;23:50:00;2.586;2.586;2.586
17/11/2011;23:55:00;2.741;2.741;2.741
18/11/2011;0:00:00;2.818;2.818;2.818
18/11/2011;0:05:00;2.815;2.815;2.815
18/11/2011;0:10:00;2.889;2.889;2.889
18/11/2011;0:15:00;2.801;2.801;2.801
18/11/2011;0:20:00;2.831;2.831;2.831
18/11/2011;0:25:00;2.944;2.944;2.944
18/11/2011;0:30:00;2.998;2.998;2.998
18/11/2011;0:35:00;2.95;2.95;2.95
18/11/2011;0:40:00;2.92;2.92;2.92
18/11/2011;0:45:00;2.97;2.97;2.97
18/11/2011;0:50:00;3.036;3.036;3.036
18/11/2011;0:55:00;3.109;3.109;3.109
18/11/2011;1:00:00;3.135;3.135;3.135
18/11/2011;1:05:00;3.155;3.155;3.155
18/11/2011;1:10:00;3.114;3.114;3.114
18/11/2011;1:15:00;3.172;3.172;3.172
18/11/2011;1:20:00;3.167;3.167;3.167
18/11/2011;1:25:00;3.208;3.208;3.208
18/11/2011;1:30:00;3.338;3.338;3.338
18/11/2011;1:35:00;3.301;3.301;3.301
18/11/2011;1:40:00;3.204;3.204;3.204
18/11/2011;1:45:00;3.172;3.172;3.172
18/11/2011;1:50:00;3.185;3.185;3.185
18/11/2011;1:55:00;3.172;3.172;3.172
18/11/2011;2:00:00;3.147;3.147;3.147
18/11/2011;2:05:00;3.117;3.117;3.117
18/11/2011;2:10:00;3.085;3.085;3.085
18/11/2011;2:15:00;2.999;2.999;2.999
18/11/2011;2:20:00;2.793;2.793;2.793
18/11/2011;2:25:00;2.767;2.767;2.767
18/11/2011;2:30:00;2.673;2.673;2.673
18/11/2011;2:35:00;2.558;2.558;2.558
18/11/2011;2:40:00;2.551;2.551;2.551
18/11/2011;2:45:00;2.596;2.596;2.596
18/11/2011;2:50:00;2.653;2.653;2.653
18/11/2011;2:55:00;2.538;2.538;2.538
18/11/2011;3:00:00;2.407;2.407;2.407
18/11/2011;3:05:00;2.351;2.351;2.351
18/11/2011;3:10:00;2.341;2.341;2.341
18/11/2011;3:15:00;2.346;2.346;2.346
18/11/2011;3:20:00;2.303;2.303;2.303
18/11/2011;3:25:00;2.392;2.392;2.392
18/11/2011;3:30:00;2.395;2.395;2.395
18/11/2011;3:35:00;2.448;2.448;2.448
18/11/2011;3:40:00;2.493;2.493;2.493
18/11/2011;3:45:00;2.407;2.407;2.407
18/11/2011;3:50:00;2.41;2.41;2.41
18/11/2011;3:55:00;2.616;2.616;2.616
18/11/2011;4:00:00;2.685;2.685;2.685
18/11/2011;4:05:00;2.697;2.697;2.697
18/11/2011;4:10:00;2.728;2.728;2.728
18/11/2011;4:15:00;2.743;2.743;2.743
18/11/2011;4:20:00;2.789;2.789;2.789
18/11/2011;4:25:00;2.746;2.746;2.746
18/11/2011;4:30:00;2.747;2.747;2.747
18/11/2011;4:35:00;2.885;2.885;2.885
18/11/2011;4:40:00;2.929;2.929;2.929
18/11/2011;4:45:00;2.873;2.873;2.873
18/11/2011;4:50:00;2.837;2.837;2.837
18/11/2011;4:55:00;2.917;2.917;2.917
18/11/2011;5:00:00;2.909;2.909;2.909
18/11/2011;5:05:00;2.941;2.941;2.941
18/11/2011;5:10:00;2.761;2.761;2.761
18/11/2011;5:15:00;2.515;2.515;2.515
18/11/2011;5:20:00;2.422;2.422;2.422
18/11/2011;5:25:00;2.389;2.389;2.389
18/11/2011;5:30:00;2.454;2.454;2.454
18/11/2011;5:35:00;2.485;2.485;2.485
18/11/2011;5:40:00;2.479;2.479;2.479
18/11/2011;5:45:00;2.509;2.509;2.509
18/11/2011;5:50:00;2.428;2.428;2.428
18/11/2011;5:55:00;2.389;2.389;2.389
18/11/2011;6:00:00;2.294;2.294;2.294
18/11/2011;6:05:00;2.099;2.099;2.099
18/11/2011;6:10:00;1.949;1.949;1.949
18/11/2011;6:15:00;2.123;2.123;2.123
18/11/2011;6:20:00;2.343;2.343;2.343
18/11/2011;6:25:00;2.602;2.602;2.602
18/11/2011;6:30:00;2.558;2.558;2.558
18/11/2011;6:35:00;2.636;2.636;2.636
18/11/2011;6:40:00;2.876;2.876;2.876
18/11/2011;6:45:00;3.433;3.433;3.433
18/11/2011;6:50:00;3.892;3.892;3.892
18/11/2011;6:55:00;4.594;4.594;4.594
18/11/2011;7:00:00;5.369;5.369;5.369
18/11/2011;7:05:00;6.133;6.133;6.133
18/11/2011;7:10:00;6.672;6.672;6.672
18/11/2011;7:15:00;6.608;6.608;6.608
18/11/2011;7:20:00;6.982;6.982;6.982
18/11/2011;7:25:00;7.314;7.314;7.314
18/11/2011;7:30:00;7.823;7.823;7.823
18/11/2011;7:35:00;7.873;7.873;7.873
18/11/2011;7:40:00;8.412;8.412;8.412
18/11/2011;7:45:00;8.564;8.564;8.564
18/11/2011;7:50:00;8.413;8.413;8.413
18/11/2011;7:55:00;8.833;8.833;8.833
18/11/2011;8:00:00;9.179;9.179;9.179
18/11/2011;8:05:00;9.49;9.49;9.49
18/11/2011;8:10:00;10.028;10.028;10.028
18/11/2011;8:15:00;10.493;10.493;10.493
18/11/2011;8:20:00;10.144;10.144;10.144
18/11/2011;8:25:00;9.88;9.88;9.88
18/11/2011;8:30:00;10.473;10.473;10.473
18/11/2011;8:35:00;10.954;10.954;10.954
18/11/2011;8:40:00;11.393;11.393;11.393
18/11/2011;8:45:00;11.27;11.27;11.27
18/11/2011;8:50:00;11.776;11.776;11.776
18/11/2011;8:55:00;12.525;12.525;12.525
18/11/2011;9:00:00;12.475;12.475;12.475
18/11/2011;9:05:00;12.155;12.155;12.155
18/11/2011;9:10:00;11.782;11.782;11.782
18/11/2011;9:15:00;11.608;11.608;11.608
18/11/2011;9:20:00;12.063;12.063;12.063
18/11/2011;9:25:00;11.534;11.534;11.534
18/11/2011;9:30:00;11.644;11.644;11.644
18/11/2011;9:35:00;11.595;11.595;11.595
18/11/2011;9:40:00;11.903;11.903;11.903
18/11/2011;9:45:00;12.146;12.146;12.146
18/11/2011;9:50:00;12.274;12.274;12.274
18/11/2011;9:55:00;12.388;12.388;12.388
18/11/2011;10:00:00;12.385;12.385;12.385
18/11/2011;10:05:00;12.838;12.838;12.838
18/11/2011;10:10:00;12.666;12.666;12.666
18/11/2011;10:15:00;12.599;12.599;12.599
18/11/2011;10:20:00;12.342;12.342;12.342
18/11/2011;10:25:00;12.76;12.76;12.76
18/11/2011;10:30:00;13.195;13.195;13.195
18/11/2011;10:35:00;13.418;13.418;13.418
18/11/2011;10:40:00;12.509;12.509;12.509
18/11/2011;10:45:00;12.869;12.869;12.869
18/11/2011;10:50:00;12.44;12.44;12.44
18/11/2011;10:55:00;12.167;12.167;12.167
18/11/2011;11:00:00;12.382;12.382;12.382
18/11/2011;11:05:00;12.46;12.46;12.46
18/11/2011;11:10:00;12.637;12.637;12.637
18/11/2011;11:15:00;12.449;12.449;12.449
18/11/2011;11:20:00;12.437;12.437;12.437
18/11/2011;11:25:00;12.266;12.266;12.266
18/11/2011;11:30:00;12.484;12.484;12.484
18/11/2011;11:35:00;12.648;12.648;12.648
18/11/2011;11:40:00;12.626;12.626;12.626
18/11/2011;11:45:00;13.023;13.023;13.023
18/11/2011;11:50:00;13.368;13.368;13.368
18/11/2011;11:55:00;13.131;13.131;13.131
18/11/2011;12:00:00;12.959;12.959;12.959
18/11/2011;12:05:00;12.616;12.616;12.616
18/11/2011;12:10:00;12.704;12.704;12.704
18/11/2011;12:15:00;12.754;12.754;12.754
18/11/2011;12:20:00;12.637;12.637;12.637
18/11/2011;12:25:00;12.603;12.603;12.603
18/11/2011;12:30:00;12.757;12.757;12.757
18/11/2011;12:35:00;12.68;12.68;12.68
18/11/2011;12:40:00;12.516;12.516;12.516
18/11/2011;12:45:00;12.619;12.619;12.619
18/11/2011;12:50:00;12.553;12.553;12.553
18/11/2011;12:55:00;12.268;12.268;12.268
18/11/2011;13:00:00;12.93;12.93;12.93
18/11/2011;13:05:00;12.944;12.944;12.944
18/11/2011;13:10:00;12.767;12.767;12.767
18/11/2011;13:15:00;12.905;12.905;12.905
18/11/2011;13:20:00;12.927;12.927;12.927
18/11/2011;13:25:00;12.728;12.728;12.728
18/11/2011;13:30:00;12.849;12.849;12.849
18/11/2011;13:35:00;12.529;12.529;12.529
18/11/2011;13:40:00;12.556;12.556;12.556
18/11/2011;13:45:00;12.629;12.629;12.629
18/11/2011;13:50:00;12.893;12.893;12.893
18/11/2011;13:55:00;12.905;12.905;12.905
18/11/2011;14:00:00;12.568;12.568;12.568
18/11/2011;14:05:00;12.536;12.536;12.536
18/11/2011;14:10:00;12.619;12.619;12.619
18/11/2011;14:15:00;13.05;13.05;13.05
18/11/2011;14:20:00;12.855;12.855;12.855
18/11/2011;14:25:00;12.597;12.597;12.597
18/11/2011;14:30:00;12.406;12.406;12.406
18/11/2011;14:35:00;12.747;12.747;12.747
18/11/2011;14:40:00;12.336;12.336;12.336
18/11/2011;14:45:00;11.172;11.172;11.172
18/11/2011;14:50:00;11.369;11.369;11.369
18/11/2011;14:55:00;11.172;11.172;11.172
18/11/2011;15:00:00;10.586;10.586;10.586
18/11/2011;15:05:00;10.868;10.868;10.868
18/11/2011;15:10:00;10.705;10.705;10.705
18/11/2011;15:15:00;10.832;10.832;10.832
18/11/2011;15:20:00;10.296;10.296;10.296
18/11/2011;15:25:00;10.023;10.023;10.023
18/11/2011;15:30:00;9.988;9.988;9.988
18/11/2011;15:35:00;10.307;10.307;10.307
18/11/2011;15:40:00;10.842;10.842;10.842
18/11/2011;15:45:00;10.346;10.346;10.346
18/11/2011;15:50:00;10.771;10.771;10.771
18/11/2011;15:55:00;11.221;11.221;11.221
18/11/2011;16:00:00;10.913;10.913;10.913
18/11/2011;16:05:00;10.737;10.737;10.737
18/11/2011;16:10:00;10.415;10.415;10.415
18/11/2011;16:15:00;10.597;10.597;10.597
18/11/2011;16:20:00;10.311;10.311;10.311
18/11/2011;16:25:00;10.156;10.156;10.156
18/11/2011;16:30:00;9.974;9.974;9.974
18/11/2011;16:35:00;9.959;9.959;9.959
18/11/2011;16:40:00;9.88;9.88;9.88
18/11/2011;16:45:00;9.727;9.727;9.727
18/11/2011;16:50:00;9.201;9.201;9.201
18/11/2011;16:55:00;9.234;9.234;9.234
18/11/2011;17:00:00;9.33;9.33;9.33
18/11/2011;17:05:00;8.979;8.979;8.979
18/11/2011;17:10:00;7.813;7.813;7.813
18/11/2011;17:15:00;7.113;7.113;7.113
18/11/2011;17:20:00;6.565;6.565;6.565
18/11/2011;17:25:00;6.074;6.074;6.074
18/11/2011;17:30:00;5.657;5.657;5.657
18/11/2011;17:35:00;5.348;5.348;5.348
18/11/2011;17:40:00;5.038;5.038;5.038
18/11/2011;17:45:00;4.675;4.675;4.675
18/11/2011;17:50:00;4.325;4.325;4.325
18/11/2011;17:55:00;4.026;4.026;4.026
18/11/2011;18:00:00;3.764;3.764;3.764
18/11/2011;18:05:00;3.576;3.576;3.576
18/11/2011;18:10:00;3.491;3.491;3.491
18/11/2011;18:15:00;3.368;3.368;3.368
18/11/2011;18:20:00;3.239;3.239;3.239
18/11/2011;18:25:00;3.181;3.181;3.181
18/11/2011;18:30:00;3.161;3.161;3.161
18/11/2011;18:35:00;3.069;3.069;3.069
18/11/2011;18:40:00;2.935;2.935;2.935
18/11/2011;18:45:00;2.825;2.825;2.825
18/11/2011;18:50:00;2.75;2.75;2.75
18/11/2011;18:55:00;2.581;2.581;2.581
18/11/2011;19:00:00;2.464;2.464;2.464
18/11/2011;19:05:00;2.274;2.274;2.274
18/11/2011;19:10:00;2.106;2.106;2.106
18/11/2011;19:15:00;1.965;1.965;1.965
18/11/2011;19:20:00;1.871;1.871;1.871
18/11/2011;19:25:00;1.684;1.684;1.684
18/11/2011;19:30:00;1.612;1.612;1.612
18/11/2011;19:35:00;1.626;1.626;1.626
18/11/2011;19:40:00;1.759;1.759;1.759
18/11/2011;19:45:00;1.882;1.882;1.882
18/11/2011;19:50:00;1.902;1.902;1.902
18/11/2011;19:55:00;1.942;1.942;1.942
18/11/2011;20:00:00;2.058;2.058;2.058
18/11/2011;20:05:00;1.9;1.9;1.9
18/11/2011;20:10:00;1.818;1.818;1.818
18/11/2011;20:15:00;1.908;1.908;1.908
18/11/2011;20:20:00;1.913;1.913;1.913
18/11/2011;20:25:00;1.928;1.928;1.928
18/11/2011;20:30:00;2.021;2.021;2.021
18/11/2011;20:35:00;1.934;1.934;1.934
18/11/2011;20:40:00;1.881;1.881;1.881
18/11/2011;20:45:00;1.907;1.907;1.907
18/11/2011;20:50:00;1.958;1.958;1.958
18/11/2011;20:55:00;1.601;1.601;1.601
18/11/2011;21:00:00;1.652;1.652;1.652
18/11/2011;21:05:00;1.681;1.681;1.681
18/11/2011;21:10:00;1.475;1.475;1.475
18/11/2011;21:15:00;1.49;1.49;1.49
18/11/2011;21:20:00;1.708;1.708;1.708
18/11/2011;21:25:00;1.826;1.826;1.826
18/11/2011;21:30:00;1.887;1.887;1.887
18/11/2011;21:35:00;1.803;1.803;1.803
18/11/2011;21:40:00;1.656;1.656;1.656
18/11/2011;21:45:00;1.528;1.528;1.528
18/11/2011;21:50:00;1.353;1.353;1.353
18/11/2011;21:55:00;1.287;1.287;1.287
18/11/2011;22:00:00;1.402;1.402;1.402
18/11/2011;22:05:00;1.505;1.505;1.505
18/11/2011;22:10:00;1.617;1.617;1.617
18/11/2011;22:15:00;1.928;1.928;1.928
18/11/2011;22:20:00;2.027;2.027;2.027
18/11/2011;22:25:00;2.169;2.169;2.169
18/11/2011;22:30:00;2.119;2.119;2.119
18/11/2011;22:35:00;2.132;2.132;2.132
18/11/2011;22:40:00;2.241;2.241;2.241
18/11/2011;22:45:00;2.077;2.077;2.077
18/11/2011;22:50:00;1.949;1.949;1.949
18/11/2011;22:55:00;1.983;1.983;1.983
18/11/2011;23:00:00;1.971;1.971;1.971
18/11/2011;23:05:00;2.009;2.009;2.009
18/11/2011;23:10:00;2.064;2.064;2.064
18/11/2011;23:15:00;2.238;2.238;2.238
18/11/2011;23:20:00;2.311;2.311;2.311
18/11/2011;23:25:00;2.322;2.322;2.322
18/11/2011;23:30:00;2.302;2.302;2.302
18/11/2011;23:35:00;2.392;2.392;2.392
18/11/2011;23:40:00;2.372;2.372;2.372
18/11/2011;23:45:00;2.41;2.41;2.41
18/11/2011;23:50:00;2.372;2.372;2.372
18/11/2011;23:55:00;2.213;2.213;2.213
19/11/2011;0:00:00;2.264;2.264;2.264
19/11/2011;0:05:00;2.215;2.215;2.215
19/11/2011;0:10:00;2.076;2.076;2.076
19/11/2011;0:15:00;1.969;1.969;1.969
19/11/2011;0:20:00;2.036;2.036;2.036
19/11/2011;0:25:00;1.936;1.936;1.936
19/11/2011;0:30:00;1.836;1.836;1.836
19/11/2011;0:35:00;1.708;1.708;1.708
19/11/2011;0:40:00;1.638;1.638;1.638
19/11/2011;0:45:00;1.797;1.797;1.797
19/11/2011;0:50:00;1.914;1.914;1.914
19/11/2011;0:55:00;1.995;1.995;1.995
19/11/2011;1:00:00;2.058;2.058;2.058
19/11/2011;1:05:00;2.055;2.055;2.055
19/11/2011;1:10:00;2.088;2.088;2.088
19/11/2011;1:15:00;2.103;2.103;2.103
19/11/2011;1:20:00;2.009;2.009;2.009
19/11/2011;1:25:00;2.187;2.187;2.187
19/11/2011;1:30:00;2.233;2.233;2.233
19/11/2011;1:35:00;2.146;2.146;2.146
19/11/2011;1:40:00;2.007;2.007;2.007
19/11/2011;1:45:00;2.02;2.02;2.02
19/11/2011;1:50:00;2.102;2.102;2.102
19/11/2011;1:55:00;2.178;2.178;2.178
19/11/2011;2:00:00;2.226;2.226;2.226
19/11/2011;2:05:00;2.239;2.239;2.239
19/11/2011;2:10:00;2.245;2.245;2.245
19/11/2011;2:15:00;2.352;2.352;2.352
19/11/2011;2:20:00;2.367;2.367;2.367
19/11/2011;2:25:00;2.271;2.271;2.271
19/11/2011;2:30:00;2.255;2.255;2.255
19/11/2011;2:35:00;2.294;2.294;2.294
19/11/2011;2:40:00;2.329;2.329;2.329
19/11/2011;2:45:00;2.326;2.326;2.326
19/11/2011;2:50:00;2.361;2.361;2.361
19/11/2011;2:55:00;2.311;2.311;2.311
19/11/2011;3:00:00;2.239;2.239;2.239
19/11/2011;3:05:00;2.297;2.297;2.297
19/11/2011;3:10:00;2.323;2.323;2.323
19/11/2011;3:15:00;2.462;2.462;2.462
19/11/2011;3:20:00;2.505;2.505;2.505
19/11/2011;3:25:00;2.512;2.512;2.512
19/11/2011;3:30:00;2.433;2.433;2.433
19/11/2011;3:35:00;2.464;2.464;2.464
19/11/2011;3:40:00;2.537;2.537;2.537
19/11/2011;3:45:00;2.509;2.509;2.509
19/11/2011;3:50:00;2.396;2.396;2.396
19/11/2011;3:55:00;2.418;2.418;2.418
19/11/2011;4:00:00;2.341;2.341;2.341
19/11/2011;4:05:00;2.299;2.299;2.299
19/11/2011;4:10:00;2.267;2.267;2.267
19/11/2011;4:15:00;2.305;2.305;2.305
19/11/2011;4:20:00;2.354;2.354;2.354
19/11/2011;4:25:00;2.306;2.306;2.306
19/11/2011;4:30:00;2.367;2.367;2.367
19/11/2011;4:35:00;2.261;2.261;2.261
19/11/2011;4:40:00;2.184;2.184;2.184
19/11/2011;4:45:00;2.192;2.192;2.192
19/11/2011;4:50:00;2.151;2.151;2.151
19/11/2011;4:55:00;2.155;2.155;2.155
19/11/2011;5:00:00;2.018;2.018;2.018
19/11/2011;5:05:00;1.957;1.957;1.957
19/11/2011;5:10:00;2.157;2.157;2.157
19/11/2011;5:15:00;2.064;2.064;2.064
19/11/2011;5:20:00;2.068;2.068;2.068
19/11/2011;5:25:00;2.123;2.123;2.123
19/11/2011;5:30:00;2.152;2.152;2.152
19/11/2011;5:35:00;2.241;2.241;2.241
19/11/2011;5:40:00;2.099;2.099;2.099
19/11/2011;5:45:00;1.968;1.968;1.968
19/11/2011;5:50:00;1.733;1.733;1.733
19/11/2011;5:55:00;1.611;1.611;1.611
19/11/2011;6:00:00;1.527;1.527;1.527
19/11/2011;6:05:00;1.502;1.502;1.502
19/11/2011;6:10:00;1.24;1.24;1.24
19/11/2011;6:15:00;1.144;1.144;1.144
19/11/2011;6:20:00;1.272;1.272;1.272
19/11/2011;6:25:00;1.359;1.359;1.359
19/11/2011;6:30:00;1.366;1.366;1.366
19/11/2011;6:35:00;1.572;1.572;1.572
19/11/2011;6:40:00;1.756;1.756;1.756
19/11/2011;6:45:00;1.945;1.945;1.945
19/11/2011;6:50:00;2.222;2.222;2.222
19/11/2011;6:55:00;2.663;2.663;2.663
